Parameter,Category,Fraction,Count
params_dense_1_activation,leaky_relu,0.4,4
params_dense_1_activation,tanh,0.2,2
params_dense_1_activation,elu,0.2,2
params_dense_1_activation,relu,0.1,1
params_dense_1_activation,swish,0.1,1
params_dense_2_activation,swish,0.3333333333333333,2
params_dense_2_activation,sigmoid,0.3333333333333333,2
params_dense_2_activation,tanh,0.16666666666666666,1
params_dense_2_activation,leaky_relu,0.16666666666666666,1
params_lstm_activation_layer_0,swish,0.35294117647058826,6
params_lstm_activation_layer_0,relu,0.23529411764705882,4
params_lstm_activation_layer_0,leaky_relu,0.17647058823529413,3
params_lstm_activation_layer_0,elu,0.17647058823529413,3
params_lstm_activation_layer_0,tanh,0.058823529411764705,1
params_lstm_activation_layer_1,relu,0.38461538461538464,5
params_lstm_activation_layer_1,leaky_relu,0.23076923076923078,3
params_lstm_activation_layer_1,elu,0.23076923076923078,3
params_lstm_activation_layer_1,swish,0.07692307692307693,1
params_lstm_activation_layer_1,tanh,0.07692307692307693,1
params_lstm_activation_layer_2,relu,0.3333333333333333,1
params_lstm_activation_layer_2,elu,0.3333333333333333,1
params_lstm_activation_layer_2,tanh,0.3333333333333333,1
params_lstm_activation_layer_3,leaky_relu,1.0,1
params_lstm_activation_layer_4,relu,1.0,1
params_lstm_activation_layer_5,tanh,1.0,1
params_optimizer,AdamW,1.0,17
params_scaler,StandardScaler,0.6470588235294118,11
params_scaler,MinMaxScaler_0_1,0.23529411764705882,4
params_scaler,MinMaxScaler_-1_1,0.11764705882352941,2
