Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,134.0952380952381,33.93243490009004,64.0,128.0,128.0,128.0,256.0
params_dense_1_dropout,0.12000000000000001,0.14934886924835658,0.0,0.0,0.0,0.2,0.5
params_dense_1_units,240.0,76.93096178624008,64.0,240.0,256.0,256.0,384.0
params_dense_2_dropout,0.18571428571428572,0.18644544714716088,0.0,0.05,0.1,0.30000000000000004,0.5
params_dense_2_units,292.57142857142856,168.75115519886785,64.0,192.0,320.0,384.0,512.0
params_dense_3_dropout,0.275,0.12583057392117916,0.1,0.25000000000000006,0.30000000000000004,0.32500000000000007,0.4
params_dense_3_units,240.0,109.30080817023571,128.0,176.0,224.0,288.0,384.0
params_learning_rate,0.0004302569854053528,0.0004194529491643795,1.7862319014939756e-05,0.00012870355838586308,0.00025128584609062363,0.0006210901712255374,0.0019379049810803347
params_num_dense_layers,1.126984126984127,0.5817677036707231,0.0,1.0,1.0,1.0,3.0
params_num_layers,1.3333333333333333,0.8424235391742322,1.0,1.0,1.0,1.0,4.0
params_tcnn1d_filters_0,160.5079365079365,141.65745519885377,32.0,64.0,96.0,192.0,512.0
params_tcnn1d_filters_1,364.8,101.41750889817355,160.0,304.0,400.0,440.0,480.0
params_tcnn1d_filters_2,265.14285714285717,164.9519410529711,32.0,160.0,288.0,352.0,512.0
params_tcnn1d_filters_3,344.0,148.6651718908411,160.0,256.0,368.0,456.0,480.0
params_tcnn1d_kernel_size_0,3.0793650793650795,0.6792212642855456,1.0,3.0,3.0,3.0,5.0
params_tcnn1d_kernel_size_1,2.8,1.2292725943057183,1.0,2.0,2.5,3.75,5.0
params_tcnn1d_kernel_size_2,2.857142857142857,1.5735915849388864,1.0,1.5,3.0,4.0,5.0
params_tcnn1d_kernel_size_3,3.5,1.9148542155126762,1.0,2.5,4.0,5.0,5.0
params_tcnn1d_pool_size_0,6.492063492063492,1.2935699025093048,2.0,7.0,7.0,7.0,8.0
params_tcnn1d_pool_size_1,5.7,2.057506581601462,2.0,5.0,6.0,7.0,8.0
params_tcnn1d_pool_size_2,4.428571428571429,2.0701966780270626,2.0,3.0,4.0,6.0,7.0
params_tcnn1d_pool_size_3,5.25,2.5,2.0,4.25,5.5,6.5,8.0
