Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,140.1904761904762,59.17311262390915,64.0,128.0,128.0,128.0,256.0
params_dense_1_dropout,0.34615384615384615,0.13922864426767712,0.0,0.30000000000000004,0.4,0.4,0.5
params_dense_1_units,228.92307692307693,139.2473836240877,64.0,128.0,192.0,320.0,512.0
params_dense_2_dropout,0.1391304347826087,0.11961730809233637,0.0,0.1,0.1,0.2,0.5
params_dense_2_units,233.7391304347826,143.89807547872977,64.0,96.0,192.0,352.0,512.0
params_dense_3_dropout,0.08888888888888889,0.1450715397105405,0.0,0.0,0.0,0.1,0.5
params_dense_3_units,401.77777777777777,87.27209348155684,192.0,384.0,416.0,448.0,512.0
params_learning_rate,0.00035482101958610895,0.0003771122560906385,2.4147994129452757e-05,0.0001183389341333248,0.0003644794102084162,0.00045827935611571685,0.0032102082026996067
params_lstm_dropout_layer_0,0.034523809523809526,0.09377497754853553,0.0,0.0,0.0,0.0,0.5
params_lstm_dropout_layer_1,0.21176470588235294,0.17986923354612536,0.0,0.1,0.1,0.4,0.5
params_lstm_dropout_layer_2,0.19999999999999998,0.20976176963403032,0.0,0.025,0.15000000000000002,0.35000000000000003,0.5
params_lstm_dropout_layer_3,0.10000000000000002,0.17320508075688776,0.0,0.0,0.0,0.15000000000000002,0.30000000000000004
params_lstm_dropout_layer_4,0.4,,0.4,0.4,0.4,0.4,0.4
params_lstm_dropout_layer_5,0.30000000000000004,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
params_lstm_recurrent_dropout_layer_0,0.18095238095238098,0.13031582625520213,0.0,0.1,0.2,0.30000000000000004,0.5
params_lstm_recurrent_dropout_layer_1,0.21176470588235294,0.16156404667026197,0.0,0.1,0.2,0.30000000000000004,0.5
params_lstm_recurrent_dropout_layer_2,0.13333333333333333,0.19663841605003504,0.0,0.0,0.05,0.17500000000000002,0.5
params_lstm_recurrent_dropout_layer_3,0.2333333333333333,0.2516611478423583,0.0,0.1,0.2,0.35,0.5
params_lstm_recurrent_dropout_layer_4,0.30000000000000004,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
params_lstm_recurrent_dropout_layer_5,0.4,,0.4,0.4,0.4,0.4,0.4
params_lstm_units_layer_0,217.9047619047619,57.173508704057944,32.0,224.0,224.0,256.0,256.0
params_lstm_units_layer_1,143.05882352941177,69.85026001046388,32.0,96.0,128.0,192.0,256.0
params_lstm_units_layer_2,128.0,70.10848736066126,32.0,80.0,144.0,160.0,224.0
params_lstm_units_layer_3,202.66666666666666,92.37604307034012,96.0,176.0,256.0,256.0,256.0
params_lstm_units_layer_4,192.0,,192.0,192.0,192.0,192.0,192.0
params_lstm_units_layer_5,32.0,,32.0,32.0,32.0,32.0,32.0
params_num_dense_layers,0.7976190476190477,1.2589894772114674,0.0,0.0,0.0,2.0,3.0
params_num_layers,1.3333333333333333,0.8262753316508845,1.0,1.0,1.0,1.0,6.0
