Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,80.84210526315789,52.99389374094394,64.0,64.0,64.0,64.0,256.0
params_cnn1d_filters_0,337.6842105263158,78.27674580067612,128.0,320.0,352.0,384.0,512.0
params_cnn1d_filters_1,139.88571428571427,106.72222642657609,32.0,96.0,128.0,160.0,480.0
params_cnn1d_filters_2,225.0,68.72103495409023,32.0,192.0,224.0,256.0,448.0
params_cnn1d_filters_3,352.0,139.48476619330157,192.0,304.0,416.0,432.0,448.0
params_cnn1d_kernel_size_0,4.552631578947368,0.9780667202425858,2.0,5.0,5.0,5.0,5.0
params_cnn1d_kernel_size_1,3.6,0.9455779434075351,1.0,4.0,4.0,4.0,5.0
params_cnn1d_kernel_size_2,3.625,1.8447834036687378,1.0,1.0,5.0,5.0,5.0
params_cnn1d_kernel_size_3,3.3333333333333335,1.5275252316519468,2.0,2.5,3.0,4.0,5.0
params_cnn1d_pool_size_0,1.131578947368421,0.4140147948511245,1.0,1.0,1.0,1.0,3.0
params_cnn1d_pool_size_1,1.0285714285714285,0.16903085094570333,1.0,1.0,1.0,1.0,2.0
params_cnn1d_pool_size_2,1.0,0.0,1.0,1.0,1.0,1.0,1.0
params_cnn1d_pool_size_3,1.0,0.0,1.0,1.0,1.0,1.0,1.0
params_dense_1_dropout,0.13076923076923078,0.17974340685458345,0.0,0.0,0.0,0.30000000000000004,0.5
params_dense_1_units,310.15384615384613,104.00788924711925,64.0,256.0,320.0,384.0,512.0
params_dense_2_dropout,0.13846153846153847,0.1709700828530221,0.0,0.0,0.0,0.30000000000000004,0.5
params_dense_2_units,384.0,107.72805267586217,128.0,320.0,384.0,448.0,512.0
params_dense_3_dropout,0.45,0.07071067811865474,0.4,0.42500000000000004,0.45,0.475,0.5
params_dense_3_units,320.0,90.50966799187809,256.0,288.0,320.0,352.0,384.0
params_learning_rate,0.0007081044146485068,0.0014018022124596358,1.2519775121552838e-05,7.367401320483822e-05,0.00010444120726879342,0.00017069487943761086,0.0059288446728036825
params_num_dense_layers,0.7368421052631579,1.057386132808118,0.0,0.0,0.0,2.0,3.0
params_num_layers,2.8421052631578947,0.6788828577642427,1.0,3.0,3.0,3.0,4.0
