Parameter,Category,Fraction,Count
params_dense_1_activation,elu,0.36363636363636365,4
params_dense_1_activation,tanh,0.18181818181818182,2
params_dense_1_activation,relu,0.18181818181818182,2
params_dense_1_activation,sigmoid,0.09090909090909091,1
params_dense_1_activation,leaky_relu,0.09090909090909091,1
params_dense_1_activation,swish,0.09090909090909091,1
params_dense_2_activation,leaky_relu,0.4,2
params_dense_2_activation,elu,0.2,1
params_dense_2_activation,relu,0.2,1
params_dense_2_activation,tanh,0.2,1
params_dense_3_activation,sigmoid,0.5,1
params_dense_3_activation,leaky_relu,0.5,1
params_lstm_activation_layer_0,elu,0.5263157894736842,10
params_lstm_activation_layer_0,tanh,0.15789473684210525,3
params_lstm_activation_layer_0,swish,0.15789473684210525,3
params_lstm_activation_layer_0,leaky_relu,0.10526315789473684,2
params_lstm_activation_layer_0,sigmoid,0.05263157894736842,1
params_lstm_activation_layer_1,swish,0.35714285714285715,5
params_lstm_activation_layer_1,elu,0.21428571428571427,3
params_lstm_activation_layer_1,relu,0.14285714285714285,2
params_lstm_activation_layer_1,leaky_relu,0.14285714285714285,2
params_lstm_activation_layer_1,tanh,0.07142857142857142,1
params_lstm_activation_layer_1,sigmoid,0.07142857142857142,1
params_lstm_activation_layer_2,tanh,0.3333333333333333,2
params_lstm_activation_layer_2,leaky_relu,0.3333333333333333,2
params_lstm_activation_layer_2,relu,0.16666666666666666,1
params_lstm_activation_layer_2,sigmoid,0.16666666666666666,1
params_lstm_activation_layer_3,sigmoid,0.5,2
params_lstm_activation_layer_3,relu,0.25,1
params_lstm_activation_layer_3,tanh,0.25,1
params_lstm_activation_layer_4,relu,0.3333333333333333,1
params_lstm_activation_layer_4,elu,0.3333333333333333,1
params_lstm_activation_layer_4,swish,0.3333333333333333,1
params_lstm_activation_layer_5,swish,0.5,1
params_lstm_activation_layer_5,leaky_relu,0.5,1
params_optimizer,AdamW,1.0,19
params_scaler,StandardScaler,0.631578947368421,12
params_scaler,MinMaxScaler_0_1,0.21052631578947367,4
params_scaler,MinMaxScaler_-1_1,0.15789473684210525,3
