Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,105.07462686567165,68.40727265803086,64.0,64.0,64.0,128.0,256.0
params_cnn1d_filters_0,256.4776119402985,111.8950209048717,64.0,160.0,256.0,352.0,512.0
params_cnn1d_filters_1,221.57575757575756,105.20925092493759,32.0,136.0,224.0,288.0,416.0
params_cnn1d_filters_2,354.2857142857143,90.91283109189185,192.0,320.0,352.0,376.0,512.0
params_cnn1d_filters_3,104.72727272727273,120.66241412228658,32.0,32.0,32.0,144.0,416.0
params_cnn1d_kernel_size_0,3.388059701492537,1.029198332928566,1.0,2.5,4.0,4.0,5.0
params_cnn1d_kernel_size_1,4.606060606060606,0.8923398434847546,1.0,5.0,5.0,5.0,5.0
params_cnn1d_kernel_size_2,3.9285714285714284,1.4392458342578487,1.0,3.0,5.0,5.0,5.0
params_cnn1d_kernel_size_3,4.363636363636363,1.026910636104941,2.0,4.0,5.0,5.0,5.0
params_cnn1d_pool_size_0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
params_cnn1d_pool_size_1,1.7727272727272727,0.4222815154866222,1.0,2.0,2.0,2.0,2.0
params_cnn1d_pool_size_2,1.0,0.0,1.0,1.0,1.0,1.0,1.0
params_cnn1d_pool_size_3,1.0,0.0,1.0,1.0,1.0,1.0,1.0
params_dense_1_dropout,0.225,0.16484511834894677,0.0,0.1,0.2,0.30000000000000004,0.5
params_dense_1_units,437.3333333333333,104.51156235874893,128.0,448.0,448.0,512.0,512.0
params_dense_2_dropout,0.29090909090909095,0.16592910393438376,0.0,0.2,0.30000000000000004,0.4,0.5
params_dense_2_units,273.45454545454544,141.30033103210886,64.0,192.0,256.0,384.0,512.0
params_dense_3_dropout,0.16666666666666666,0.2081665999466133,0.0,0.05,0.1,0.25,0.4
params_dense_3_units,320.0,230.7552816296953,64.0,224.0,384.0,448.0,512.0
params_learning_rate,0.000569771355718556,0.001178678189335067,1.3833182861264336e-05,7.272824685689191e-05,0.00036169041564787404,0.0005119431996029186,0.008891233668055866
params_num_dense_layers,0.7313432835820896,1.023690435455758,0.0,0.0,0.0,2.0,3.0
params_num_layers,2.3582089552238807,0.7726674092862557,1.0,2.0,2.0,2.0,4.0
