Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,128.0,84.25991534136107,64.0,64.0,64.0,256.0,256.0
params_dense_1_dropout,0.17857142857142858,0.15281246137553167,0.0,0.1,0.1,0.30000000000000004,0.4
params_dense_1_units,288.0,160.24596478778875,64.0,144.0,288.0,384.0,512.0
params_dense_2_dropout,0.26666666666666666,0.1505545305418162,0.1,0.2,0.2,0.35000000000000003,0.5
params_dense_2_units,437.3333333333333,94.20544924083038,256.0,448.0,448.0,496.0,512.0
params_dense_3_dropout,0.35,0.21213203435596426,0.2,0.275,0.35,0.425,0.5
params_dense_3_units,512.0,0.0,512.0,512.0,512.0,512.0,512.0
params_learning_rate,0.0008990027854216393,0.002031159216988585,1.1974615486802998e-05,3.897078063871825e-05,5.4748074122260425e-05,0.00048325711028401186,0.00998491792434622
params_num_dense_layers,0.4782608695652174,0.8363712741435831,0.0,0.0,0.0,1.0,3.0
params_num_layers,1.608695652173913,0.9995167914673173,1.0,1.0,1.0,2.0,4.0
params_tcnn1d_filters_0,400.69565217391306,136.22283534549268,32.0,320.0,480.0,512.0,512.0
params_tcnn1d_filters_1,200.53333333333333,140.2517464452845,32.0,96.0,160.0,304.0,448.0
params_tcnn1d_filters_2,334.22222222222223,144.09873158513383,96.0,256.0,352.0,416.0,512.0
params_tcnn1d_filters_3,400.0,131.93938001976514,256.0,304.0,416.0,512.0,512.0
params_tcnn1d_kernel_size_0,3.869565217391304,1.3099397043320378,1.0,3.0,4.5,5.0,5.0
params_tcnn1d_kernel_size_1,3.466666666666667,1.4074631010979937,1.0,2.5,4.0,4.5,5.0
params_tcnn1d_kernel_size_2,2.0,1.224744871391589,1.0,1.0,2.0,2.0,4.0
params_tcnn1d_kernel_size_3,2.75,1.707825127659933,1.0,1.75,2.5,3.5,5.0
params_tcnn1d_pool_size_0,5.673913043478261,1.0965470618889088,2.0,5.0,6.0,6.0,8.0
params_tcnn1d_pool_size_1,4.866666666666666,1.9591057240729093,2.0,3.0,5.0,6.5,8.0
params_tcnn1d_pool_size_2,5.333333333333333,2.3979157616563596,2.0,3.0,6.0,8.0,8.0
params_tcnn1d_pool_size_3,5.75,2.8722813232690143,2.0,4.25,6.5,8.0,8.0
