Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,142.22222222222223,69.94601092588802,64.0,128.0,128.0,128.0,256.0
params_dense_1_dropout,0.18333333333333335,0.09831920802501752,0.1,0.1,0.15000000000000002,0.275,0.30000000000000004
params_dense_1_units,437.3333333333333,85.06624869280805,320.0,384.0,448.0,512.0,512.0
params_dense_2_dropout,0.225,0.12583057392117916,0.1,0.17500000000000002,0.2,0.25,0.4
params_dense_2_units,432.0,121.15004471040584,256.0,400.0,480.0,512.0,512.0
params_dense_3_dropout,0.35,0.21213203435596426,0.2,0.275,0.35,0.425,0.5
params_dense_3_units,512.0,0.0,512.0,512.0,512.0,512.0,512.0
params_learning_rate,0.0008717979459981625,0.0015080142447788224,1.1974615486802998e-05,4.159562572470349e-05,7.789752155538882e-05,0.0005173647825994868,0.0043565763263414305
params_num_dense_layers,1.3333333333333333,1.224744871391589,0.0,0.0,1.0,2.0,3.0
params_num_layers,3.3333333333333335,0.7071067811865475,2.0,3.0,3.0,4.0,4.0
params_tcnn1d_filters_0,288.0,113.13708498984761,96.0,192.0,320.0,352.0,480.0
params_tcnn1d_filters_1,231.11111111111111,147.31975804728674,64.0,160.0,192.0,384.0,448.0
params_tcnn1d_filters_2,344.0,150.8225068463874,96.0,280.0,368.0,440.0,512.0
params_tcnn1d_filters_3,400.0,131.93938001976514,256.0,304.0,416.0,512.0,512.0
params_tcnn1d_kernel_size_0,3.4444444444444446,1.3333333333333333,1.0,3.0,4.0,4.0,5.0
params_tcnn1d_kernel_size_1,3.5555555555555554,1.6666666666666667,1.0,3.0,4.0,5.0,5.0
params_tcnn1d_kernel_size_2,2.125,1.246423454758225,1.0,1.0,2.0,2.5,4.0
params_tcnn1d_kernel_size_3,2.75,1.707825127659933,1.0,1.75,2.5,3.5,5.0
params_tcnn1d_pool_size_0,5.444444444444445,1.740051084818425,2.0,5.0,6.0,6.0,8.0
params_tcnn1d_pool_size_1,5.555555555555555,1.5898986690282426,3.0,5.0,5.0,7.0,8.0
params_tcnn1d_pool_size_2,5.75,2.187627547301936,3.0,3.75,6.0,8.0,8.0
params_tcnn1d_pool_size_3,5.75,2.8722813232690143,2.0,4.25,6.5,8.0,8.0
