Parameter,Category,Fraction,Count
params_dense_1_activation,elu,0.4,2
params_dense_1_activation,swish,0.4,2
params_dense_1_activation,tanh,0.2,1
params_dense_2_activation,leaky_relu,0.6666666666666666,2
params_dense_2_activation,swish,0.3333333333333333,1
params_dense_3_activation,relu,1.0,1
params_lstm_activation_layer_0,sigmoid,0.2727272727272727,3
params_lstm_activation_layer_0,swish,0.2727272727272727,3
params_lstm_activation_layer_0,tanh,0.18181818181818182,2
params_lstm_activation_layer_0,leaky_relu,0.18181818181818182,2
params_lstm_activation_layer_0,elu,0.09090909090909091,1
params_lstm_activation_layer_1,swish,0.4444444444444444,4
params_lstm_activation_layer_1,relu,0.4444444444444444,4
params_lstm_activation_layer_1,elu,0.1111111111111111,1
params_lstm_activation_layer_2,elu,0.375,3
params_lstm_activation_layer_2,leaky_relu,0.25,2
params_lstm_activation_layer_2,swish,0.125,1
params_lstm_activation_layer_2,tanh,0.125,1
params_lstm_activation_layer_2,relu,0.125,1
params_lstm_activation_layer_3,tanh,0.4,2
params_lstm_activation_layer_3,leaky_relu,0.2,1
params_lstm_activation_layer_3,swish,0.2,1
params_lstm_activation_layer_3,relu,0.2,1
params_lstm_activation_layer_4,swish,1.0,3
params_lstm_activation_layer_5,sigmoid,1.0,1
params_optimizer,AdamW,1.0,11
params_scaler,StandardScaler,0.6363636363636364,7
params_scaler,MinMaxScaler_0_1,0.2727272727272727,3
params_scaler,MinMaxScaler_-1_1,0.09090909090909091,1
